group,name,log2FC,FDR
EOAD,IGHG4,0.0307373342909487,0.858069780036171
EOAD,CNDP1,-0.0390564383365079,0.398252823740883
EOAD,EFNB2,-0.0224998798053632,0.394696654115721
EOAD,PRRT2,0.0744279970063693,0.074315502648484
EOAD,RNASET2,0.0196969321814471,0.545148628965485
EOAD,PNOC,-0.162502340615989,3.00874604238643e-05
EOAD,PLTP,-0.010045629663289,0.700129004832622
EOAD,ATRN,-0.0709970288951739,0.0048081425679103
EOAD,LGALS1,0.0514333870467168,0.0278480762867587
EOAD,OMG,-0.043451929550962,0.291966859867649
EOAD,FAT2,-0.0639496331870393,0.163589064090123
EOAD,AHSG,-0.170717293864526,0.0066011057122847
EOAD,IGFBP6,-0.0516297511592857,0.143847073906956
EOAD,CFHR2,-0.0125555066349101,0.903045671915034
EOAD,IGHV3-72,-0.122542866246707,0.117138740019792
EOAD,NPPC,0.0214725394521666,0.551799894775578
EOAD,CPE,0.0090048137688634,0.823177463295827
EOAD,HSPA8,0.156739211858972,4.50749866028115e-07
EOAD,C4BPA,-0.162433329805109,0.132908200723795
EOAD,VTN,-0.145062768366548,0.0173977533076316
EOAD,SEMA6A,-0.0679375261901464,0.0253178369132968
EOAD,WFDC1,-0.0495909488347843,0.490630136345725
EOAD,NPTX1,-0.120895669900832,0.003080722252311
EOAD,PTN,-0.0092539680815327,0.862763243489828
EOAD,DCN,-0.105099918235396,0.0169440680581095
EOAD,MEGF10,0.0345691868041674,0.191188863204662
EOAD,PSAP,-0.0221269039214942,0.461085808806201
EOAD,GGH,-0.0340708371542437,0.367799425475868
EOAD,F10,0.0215879600972961,0.551799894775578
EOAD,KRT2,-0.0362701653365632,0.865672975448061
EOAD,GALNT2,0.0052131198174464,0.771445320483101
EOAD,NTNG1,-0.0912070266746031,0.0048322238357062
EOAD,CD55,-0.0154260923393685,0.608237019035832
EOAD,CD99L2,-0.0048686912308225,0.918547774282498
EOAD,IGHA1,-0.0557213589701545,0.648857178580652
EOAD,ACYP2,0.0890864293370982,0.0012061854903481
EOAD,EFEMP2,0.0231485232025678,0.16485871482007
EOAD,CHI3L1,0.314347475803751,1.22156902790517e-10
EOAD,FAM3C,-0.0280593431491542,0.491810467638008
EOAD,CRTAC1,-0.0074713094965961,0.842556402487002
EOAD,IL6ST,-0.027133776302183,0.363907512727701
EOAD,CTSH,-0.0740140936075158,0.191957049908127
EOAD,SEMA6D,-0.0531206364501965,0.0432036115888997
EOAD,TIMP1,0.0074239533583614,0.851062525890981
EOAD,IDS,-0.0353116578661677,0.259745008386252
EOAD,SELL,-0.0230697763526028,0.61147442181927
EOAD,PROS1,-0.0189955168105066,0.531564499910491
EOAD,CYCS,0.0881392717593205,0.0002537677206019
EOAD,ADAMTS4,-0.0223898492792727,0.366753585394088
EOAD,NELL2,-0.0861385039023579,0.0425631291429266
EOAD,TAFA5,0.0290607307673793,0.369233903795457
EOAD,TNFRSF21,-0.0398744055296213,0.329125891345308
EOAD,CTSB,0.0322731621399182,0.400268177792346
EOAD,LAMP1,0.020690527030522,0.470267271535145
EOAD,IGFBP7,-0.0492301747059297,0.365372448060804
EOAD,COL3A1,-0.0264345455552497,0.377225456872092
EOAD,KIT,-0.0372677993632865,0.347468964688862
EOAD,HSPG2,0.018282415329209,0.445311191010708
EOAD,IGFBP2,0.0716868737409286,0.0062386644051639
EOAD,PRELP,0.004399871763169,0.928483101125457
EOAD,C1QB,-0.0135422649165669,0.661005520199695
EOAD,GDA,0.343449461198281,5.86943184955784e-15
EOAD,NTM,-0.0219102972451576,0.569936633963488
EOAD,NECTIN1,-0.0096121412471782,0.799091959033614
EOAD,ALCAM,-0.0069459503302803,0.775144489911706
EOAD,APOC3,-0.256348950424135,0.000239061123232
EOAD,WFIKKN2,-0.0571351437286218,0.270126302535026
EOAD,TGFBI,-0.0277417272732041,0.252766898293907
EOAD,DNER,0.0157784146968559,0.556322290912041
EOAD,CDH2,-0.0052295200298519,0.875146101052136
EOAD,C1S,-0.0077287370643203,0.752805046145573
EOAD,CHGB,-0.131366480925254,2.04030767986962e-05
EOAD,ALDOC,0.111525697320352,1.93777430451671e-06
EOAD,LYNX1,-0.0286039886802016,0.426238622413574
EOAD,ICAM5,-0.0317515028877175,0.536763157555667
EOAD,HPX,-0.0479721462231703,0.42763748784228
EOAD,LAMB1,-0.01862044896606,0.363907512727701
EOAD,MOG,-0.0333641151349519,0.39500731157942
EOAD,STC2,-0.0436473795046118,0.0400940507293336
EOAD,CHGA,-0.110862994853873,0.0689164322555007
EOAD,HYOU1,-0.0573560219898109,0.0002344420349898
EOAD,IGHG2,-0.115896360996581,0.197687185239725
EOAD,ITIH5,-0.0104364547771651,0.755309186269861
EOAD,GPI,0.184539185032852,2.74892934394021e-11
EOAD,APCS,-0.17267304768562,0.0881406867661633
EOAD,MST1,-0.0332269486951637,0.699011140549301
EOAD,GPR158,-0.0605562181259826,0.0892281815426897
EOAD,HP,0.096484334177222,0.556836023407028
EOAD,COL18A1,0.0107573810205278,0.654220074690103
EOAD,RTN4R,-0.104871500936166,0.000627924554814
EOAD,GRIA4,-0.0731625400932125,0.0805442169839874
EOAD,MEGF8,-0.0522309884186311,0.0948968460491436
EOAD,SERPIND1,-0.051516715184337,0.25766925548231
EOAD,COCH,0.112384871496018,0.0009555802397391
EOAD,CBLN1,-0.0498383620316735,0.288854980944355
EOAD,CD59,-0.0211372443850068,0.456258611615834
EOAD,KRT10,-0.0939583220436835,0.645130806720344
EOAD,ATP6AP1,-0.0802903207619262,0.0009668820770891
EOAD,SERPINI1,-0.0288811335454278,0.459647228589459
EOAD,TGFBR3,0.009763074535459,0.582118437143372
EOAD,PTPRG,-0.0514314432108304,0.0322437650741345
EOAD,CLSTN2,-0.0341933455422718,0.209290538561232
EOAD,ART3,-0.0478470515611673,0.312599177888505
EOAD,KRT1,0.0903574672259545,0.694519395847888
EOAD,L1CAM,-0.008447995930709,0.798610416817429
EOAD,NRXN2,-0.0680838690664724,0.0108102368488443
EOAD,B2M,0.0420437594817109,0.188818286813318
EOAD,C3,-0.0595849838200524,0.193700004496227
EOAD,APLP1,-0.0532244475539695,0.193700004496227
EOAD,LUM,-0.0754586721895947,0.0586215511197095
EOAD,BCAN,-0.0228682864500761,0.538621482866933
EOAD,CARTPT,-0.119578181593291,0.0007011539713124
EOAD,B3GNT2,-0.0418509137550194,0.0344170436744246
EOAD,NBL1,-0.0517590507708852,0.0982820450805513
EOAD,PKM,0.300151537492331,3.27875224788196e-16
EOAD,RBP4,-0.048303134964741,0.40285665595365
EOAD,LRG1,-0.0620893028993658,0.312966332621988
EOAD,SOD1,0.108813785586587,1.40817150551088e-05
EOAD,AGRN,-0.0008353090019372,0.971371790180589
EOAD,SPOCK3,0.0183963882842753,0.464358148734382
EOAD,COL1A1,0.0456326099210156,0.214923166478801
EOAD,COL6A3,0.0224153942501269,0.288674644417963
EOAD,DDR1,-0.0582537335659554,0.129279206543115
EOAD,PTPRD,-0.0032459895208649,0.923931104103002
EOAD,GASK1B,-0.0359598517728487,0.144167408107428
EOAD,TPP1,-0.0324993869637923,0.55491211433342
EOAD,VSTM2A,0.0111622170636725,0.881085139927798
EOAD,CLIC4,0.0722742846826301,0.0429810278531917
EOAD,AEBP1,0.0556942170012282,0.0615250948207742
EOAD,FGA,0.0361069356845883,0.707134162845637
EOAD,HBB,-0.286660554163933,0.20596214214901
EOAD,SCG5,-0.0427066404565395,0.294398763543217
EOAD,ZP2,-0.215751003145944,8.10602681563605e-05
EOAD,SLITRK1,-0.0599347586693124,0.253494192926221
EOAD,CAMK2A,0.22689522776839,1.93968615653464e-05
EOAD,CTSL,-0.0125621533715912,0.662288837410617
EOAD,KLK6,0.0081619758646528,0.779914262238651
EOAD,PCOLCE,0.0112482110961411,0.625505687887276
EOAD,C16orf89,0.0086329619883878,0.740531553398838
EOAD,NRCAM,-0.0640286101321402,0.0982820450805513
EOAD,PLXDC2,0.0953908571099654,0.0002714789693354
EOAD,CACNA2D1,-0.103484607013042,0.0118167481916964
EOAD,TAGLN,0.10431161878883,0.126406989494249
EOAD,PRNP,0.0030811233267477,0.935500877275726
EOAD,C1RL,-0.0839184474217979,0.0295157525228992
EOAD,SERPINA7,-0.0934789856399242,0.139197837810531
EOAD,C1QTNF3,-0.0702536828325394,0.221120199726326
EOAD,CNTN2,-0.0384801435220278,0.276988134681636
EOAD,SERPINA1,-0.0368233330955056,0.585011005950603
EOAD,F5,-0.104546318806613,0.0309178463068863
EOAD,SLC5A5,-0.0125802937136281,0.892888722612631
EOAD,NCAM1,-0.0033204166818778,0.933024766101897
EOAD,AJAP1,-0.0200939908189787,0.653742277350534
EOAD,PTPRS,-0.0124107952503535,0.594186199763017
EOAD,RARRES2,0.0086942891334106,0.816906755881327
EOAD,LAMC1,-0.0105793354637602,0.624642256210498
EOAD,APOA2,-0.162435389662908,0.0423148110592085
EOAD,A1BG,-0.0842719111657217,0.180262808248654
EOAD,MASP1,-0.0236392364926648,0.555296449958703
EOAD,OAF,-0.0275530167152893,0.356755363280091
EOAD,DPP6,0.0370059071916982,0.171334043107599
EOAD,NID2,-0.0274457733282905,0.36554527652922
EOAD,CPVL,0.0301750147716502,0.660381021891799
EOAD,SERPINC1,-0.0621442754258965,0.365372448060804
EOAD,CHL1,-0.0688690174900547,0.0861808964144484
EOAD,CELSR2,-0.0228889429213716,0.592900705696571
EOAD,FGB,0.0463656355530563,0.617646160730005
EOAD,BTD,-0.0549902607767102,0.0051490402005217
EOAD,PI16,-0.0227121635500014,0.648859537197478
EOAD,CPQ,-0.0243319551176073,0.448079338176382
EOAD,GFRA2,-0.106326366967639,0.0383959867894712
EOAD,SHISA5,0.0442383212496342,0.245987886402579
EOAD,PGK1,0.240378488556217,4.19482798838637e-26
EOAD,SPP1,0.133527725760604,0.0001270015708088
EOAD,VCAN,-0.0077578370234071,0.770445020034048
EOAD,ITM2B,-0.0234313248474633,0.630957243284335
EOAD,PCDH8,-0.039985970538954,0.398859058317867
EOAD,ENO2,0.150907616654537,4.49495090159123e-11
EOAD,CTSA,-0.0515349993579748,0.328627920647126
EOAD,SEZ6L,-0.0407739469236234,0.367799425475868
EOAD,POMGNT1,-0.0070161793760959,0.862673578089489
EOAD,CTSF,0.0196695720142447,0.559928221570859
EOAD,AZGP1,-0.0251935612903435,0.694519395847888
EOAD,ECRG4,-0.0434774031322387,0.584531621989212
EOAD,SELENOP,-0.013430786487136,0.58471294664597
EOAD,SIAE,-0.0741199718468298,0.147618754280404
EOAD,GSN,-0.0159616684597306,0.468348430790458
EOAD,RNASE4,0.0364267514394615,0.209290538561232
EOAD,C2,-0.0631607552569173,0.120841604085124
EOAD,RNASE1,0.0410243098796642,0.193089915096956
EOAD,CDH13,-0.0223133030995872,0.643919708251192
EOAD,A2M,-0.0354348656932598,0.160017112556738
EOAD,PODXL2,-0.0297947528104329,0.337997413413866
EOAD,COL1A2,0.0388689100187707,0.200037508084303
EOAD,GOT1,0.209872133586138,1.31157362756438e-10
EOAD,SCG3,-0.116951004103471,0.0120517281865707
EOAD,PEBP1,0.190742569313283,5.1872692894058795e-18
EOAD,MAN1B1,-0.0228693171838561,0.43249334175776
EOAD,RELN,-0.0941059192485498,0.0423772068397915
EOAD,PPIC,0.0541595759202261,0.0491732041909598
EOAD,CDH6,-0.0660087445557271,0.0027071812425994
EOAD,SEZ6,-0.0218170784765567,0.391301373811813
EOAD,GOLM1,0.0068291335726597,0.818625623928391
EOAD,APP,-0.0801171726186158,0.0230451006880221
EOAD,ACTB,0.077068958749553,0.0498464847376943
EOAD,LDHB,0.216224918668607,3.47956618809816e-18
EOAD,EFEMP1,0.0318420034316778,0.086119883552892
EOAD,PLD3,0.0511598130447083,0.0948968460491436
EOAD,C8B,-0.118094827201303,0.0948968460491436
EOAD,GPX3,-0.0075315504964152,0.851062525890981
EOAD,CBLN3,-0.0792659633560644,0.170074946521886
EOAD,LTBP2,0.0682575801856574,0.0424367367966179
EOAD,IGFBP5,0.0746453851373429,0.0031593484220338
EOAD,OPCML,-0.0600951169373787,0.148821053151858
EOAD,FSTL1,0.0237694888169547,0.50630580034942
EOAD,EPHA4,-0.0319363045484958,0.480018579105243
EOAD,IGLON5,-0.0436485231791219,0.0276206252841002
EOAD,ROBO1,-0.0395642643185509,0.0541674350710208
EOAD,CA1,-0.281943617682941,0.115905353093266
EOAD,GAPDH,0.328511813682181,8.5028172256784e-09
EOAD,BASP1,0.270209230830736,3.3972749476593794e-11
EOAD,THY1,-0.118335468694263,1.07027947937966e-05
EOAD,LTBP1,0.0523858715487906,0.0651876761863226
EOAD,HSPA5,-0.0102024463420962,0.524448103084138
EOAD,TGOLN2,0.0278137520942314,0.456258611615834
EOAD,PRRT3,-0.0672081293460139,0.0135476242059319
EOAD,ANG,-0.0028478102635281,0.958322855085163
EOAD,PLG,-0.0729887569612959,0.333106476162739
EOAD,BPNT2,-0.0606070390617921,0.0246693637446888
EOAD,MAN1A1,-0.0624973629625511,0.0025184422747346
EOAD,ISLR,-0.0429095765685897,0.0424367367966179
EOAD,SERPINA6,-0.129112900511557,0.0541674350710208
EOAD,HRG,-0.101113651361488,0.194236607230933
EOAD,F2,-0.0687405020183654,0.307462983679667
EOAD,APOC1,-0.142337519113151,0.112355970856962
EOAD,PAM,-0.126091579191927,9.78382063515041e-05
EOAD,SIRPA,-0.0053085136035959,0.920871928564948
EOAD,PFN1,0.078734159955812,0.0061511269039092
EOAD,SEMA4B,0.0171308990305493,0.447285273496632
EOAD,PTPRN2,-0.133006031227136,0.0013267062965468
EOAD,SHISA6,-0.0050073254531069,0.888837224965207
EOAD,AGT,-0.0302646502485355,0.275720341588924
EOAD,CLSTN1,-0.0250499115485678,0.485570002001783
EOAD,QDPR,0.0911392429002598,0.0081706269313667
EOAD,FRZB,0.112078377778188,0.0006606051126294
EOAD,CALM1,0.233450110382173,3.70281217932533e-14
EOAD,SEMA7A,-0.0770792079436174,0.0630033985617658
EOAD,IGF2,0.0118685231696774,0.742741163114254
EOAD,MMRN2,-0.0646377373287624,0.0007703000700086
EOAD,FUCA2,-0.0469595366467116,0.604981124665874
EOAD,HTRA1,0.0418417229582361,0.0101138979720699
EOAD,TMEM132A,0.0397769583830261,0.211374317900337
EOAD,LYZ,0.0025267097434264,0.971036755905678
EOAD,KNG1,-0.104630709933962,0.112693389648615
EOAD,MCFD2,-0.0150500827256479,0.593975994799111
EOAD,PPIA,0.217450704555517,4.71959422500006e-18
EOAD,CALB1,0.0221348252209634,0.606359807563747
EOAD,GPR37,-0.0052528271816363,0.888837224965207
EOAD,SHISA7,-0.0557742980729953,0.243642507131843
EOAD,MAPT,0.674898589957115,5.4339525288698695e-28
EOAD,ATP6AP2,0.150709762378023,1.82364151893643e-08
EOAD,C7,0.0025743368725221,0.964290091260314
EOAD,CANX,-0.0030221073084642,0.907125865916387
EOAD,VGF,-0.277310059460721,8.46932292105677e-07
EOAD,ENPP2,-0.0232721249497368,0.645130806720344
EOAD,MGP,0.0799850837983631,0.110798652714121
EOAD,MRC1,0.0015630555730432,0.971371790180589
EOAD,SERPINA5,-0.0343935220631924,0.581518727303744
EOAD,IGKV4-1,-0.125257471491764,0.124075268168284
EOAD,LDHA,0.36120071667891,5.95366942540076e-26
EOAD,PRCP,-0.0078775334641521,0.875385454024656
EOAD,FRRS1L,-0.0419202222299831,0.328123518758748
EOAD,F12,-0.130618564347997,0.120374861815937
EOAD,TPI1,0.113913721212311,1.80166948284859e-05
EOAD,FGG,0.0783020843366379,0.389836475216385
EOAD,OGN,0.0286067602274074,0.369387681071002
EOAD,LCAT,-0.0724188655605929,0.0968799057542433
EOAD,LINGO1,-0.14424370245457,2.69146933382951e-05
EOAD,MEGF9,-0.0225137224307834,0.43249334175776
EOAD,CSF1,0.0004768400461829,0.985227192086125
EOAD,SEMA3G,-0.0390252919032733,0.12227789632523
EOAD,DKK3,-0.0375220122462765,0.152432625384443
EOAD,NCAM2,0.0034564739513014,0.933024766101897
EOAD,NPTX2,-0.374143884127088,4.7034204719513e-14
EOAD,SPOCK1,0.0034786332255587,0.896419231802649
EOAD,TF,-0.104331041948316,6.91050526808894e-05
EOAD,QSOX2,-0.0325546192651204,0.324034412975334
EOAD,PIK3IP1,-0.0551928693870889,0.0330322194639574
EOAD,SMOC1,0.406426160043588,1.0709630372136e-25
EOAD,LMAN2,-0.0008877388630992,0.975415052314702
EOAD,CLSTN3,-0.0717820213430613,0.0039008813373407
EOAD,NEO1,-0.0254602286057971,0.359155575739594
EOAD,IGFBP4,0.0145049031685754,0.654866992208556
EOAD,PRKCSH,-0.02960673312004,0.19654311826565
EOAD,BCHE,-0.0811789900240983,0.0034273699648791
EOAD,SPINT2,-0.0326250522212905,0.281638126053099
EOAD,TWSG1,-0.0148099894984472,0.484405653601816
EOAD,HEXB,-0.0448509646952076,0.239527849547115
EOAD,SULF2,-0.0634205529983661,0.0175336766134726
EOAD,FETUB,-0.0588805570975709,0.387055614327907
EOAD,MMP2,-0.0353375534727826,0.193367099337385
EOAD,MFGE8,0.041056181253751,0.232739103996993
EOAD,SLC39A10,-0.0547191065435834,0.227059480927982
EOAD,KLKB1,-0.0893563318066255,0.190774797499275
EOAD,FGFR2,-0.0183310074331396,0.541611949759808
EOAD,PTPRZ1,-0.0036361884786735,0.903045671915034
EOAD,GNPTG,-0.0217573877657435,0.25284341825497
EOAD,DYNLL2,0.156456583055623,5.91593115847597e-10
EOAD,SDF4,-0.0096520846384111,0.623912383795217
EOAD,PTPRN,-0.162153860870791,0.000571064887628
EOAD,VSTM2B,-0.119060618070165,0.0016959421724055
EOAD,PRDX1,0.0932616498924035,0.0176532127190398
EOAD,APOA4,-0.0714649893273341,0.307796983159451
EOAD,FBLN1,0.0136076185845951,0.633890873641865
EOAD,CADM3,-0.0056226927414972,0.870309589707541
EOAD,SERPING1,-0.0220997995655178,0.447285273496632
EOAD,APOE,0.102014961045208,0.426340976089616
EOAD,SOD2,0.134737572260101,1.07027947937966e-05
EOAD,PENK,-0.0736143717220046,0.0079275477688975
EOAD,CST3,0.0228941082914171,0.607284724805618
EOAD,CFD,-0.0037390451758546,0.94434845235082
EOAD,CADM4,-0.0193024660840939,0.433382329693987
EOAD,FN1,0.0488349419265787,0.0208157234539666
EOAD,COLEC12,0.0479817955605872,0.0822620862196459
EOAD,CFH,-0.0046708764678112,0.902392099877997
EOAD,CNTN1,-0.026049971780885,0.199721661637526
EOAD,ORM1,-0.0437615510961243,0.568021797733365
EOAD,NPY,-0.27693427726924,1.58399125685714e-08
EOAD,ECM2,-0.002846547625313,0.939495365684598
EOAD,CD14,0.0219014988804049,0.527304579994444
EOAD,ENDOD1,-0.007559407066504,0.801432268365857
EOAD,APOA1,-0.132288095622438,0.0892281815426897
EOAD,OLFM1,-0.0391186116047104,0.148821053151858
EOAD,FGFR1,-0.0449720949135351,0.0872179710595747
EOAD,HABP2,-0.125101652404594,0.0528339162134679
EOAD,PTGDS,0.0472923818473437,0.0793165667114995
EOAD,GLDN,0.0040212955246732,0.943384116963131
EOAD,GOLIM4,-0.0104740146795883,0.703869755426777
EOAD,SOD3,-0.0209099078613919,0.655889628984488
EOAD,SERPINF1,-0.0592320854825404,0.0689387768581703
EOAD,C8A,-0.125173592595871,0.0612542355467934
EOAD,RNASE2,-0.0540012103847483,0.17423214295016
EOAD,ITIH1,-0.116306008433394,0.150491890733416
EOAD,TIMP2,0.0059883528333636,0.862763243489828
EOAD,SORCS2,0.0482897944155261,0.316439797363645
EOAD,ORM2,-0.13492689746612,0.023742360698119
EOAD,CD163,-0.0053466838161433,0.888837224965207
EOAD,CADM2,-0.0074335604142436,0.843735239336488
EOAD,SORCS3,-0.0642029038706262,0.0004155686014065
EOAD,TALDO1,0.102594583681202,0.0009904582976712
EOAD,OMD,0.0115310171512408,0.747651566770122
EOAD,ENO1,0.249935155675021,2.8907370893010798e-22
EOAD,NRXN1,-0.0153109106829338,0.71257931455362
EOAD,SERPINA3,0.0449391986156393,0.361229998252797
EOAD,FCGBP,-0.0828582829805038,0.342348544659876
EOAD,MAN2A2,-0.0171753781080315,0.615254828562077
EOAD,RNASE6,0.0171484492040256,0.536763157555667
EOAD,MARCKS,0.139421162100748,5.972895811063529e-11
EOAD,ST6GAL2,-0.0434007310630069,0.249761852748496
EOAD,NID1,0.0086667715984505,0.776232047832178
EOAD,COTL1,0.116645649300012,9.97800526176454e-06
EOAD,TXN,0.160036076137241,6.31173705789777e-06
EOAD,CUTA,-0.048183774142193,0.0356266502781994
EOAD,NPTXR,-0.225980605046779,3.18216047993483e-07
EOAD,MDH1,0.313122449978274,5.87673605788565e-22
EOAD,C8G,-0.13363109104361,0.0538007033981148
EOAD,PRG4,-0.0779766915358543,0.331359120968387
EOAD,ARMH4,-0.0535172080503365,0.163349092123469
EOAD,GOT2,0.138509497147761,1.14533755987841e-10
EOAD,PPIB,0.0096886930819993,0.752042550209243
EOAD,QSOX1,0.007898216913242,0.64934724183026
EOAD,APOM,-0.185321708381233,0.0350585348373988
EOAD,FBLN2,-0.0153003667192344,0.59698526864742
EOAD,LY6H,-0.0888496041509688,0.061852651677482
EOAD,WFDC2,-0.0343912845635094,0.281208188659558
EOAD,GPR37L1,-0.0309099121420728,0.463944049651451
EOAD,TNXB,-0.02628267899891,0.377996286625861
EOAD,APOH,-0.0505520228294664,0.491810467638008
EOAD,SERPINA4,-0.0652357317785407,0.374722992407711
EOAD,NPC2,0.0641724549729594,0.0017074806256876
EOAD,ADGRB1,-0.0994604142862626,0.0259413570647939
EOAD,IGKV3-20,-0.0821945446145703,0.391301373811813
EOAD,ITIH4,-0.103209502656463,0.117247456796233
EOAD,BGLAP,0.102418959000769,0.13931331129452
EOAD,RTN4RL2,-0.131890727489365,0.0011421270020766
EOAD,DAG1,-0.024061262222198,0.110247311595408
EOAD,CGREF1,-0.0735015990471702,0.0724836202103627
EOAD,DIPK1C,-0.0034432316161925,0.935500877275726
EOAD,CFHR1,-0.006423480892549,0.94098523494471
EOAD,CLU,-0.0365178860793728,0.0743635145546124
EOAD,FSTL4,-0.118388298827059,0.0013806196706781
EOAD,NTRK2,-0.03655435732875,0.170074946521886
EOAD,NXPH4,0.021535929323439,0.645130806720344
EOAD,ADAM22,-0.0180668946092231,0.630488688491806
EOAD,CCN3,0.0794418836460498,0.008432156040351
EOAD,CNTN4,-0.0132870679122823,0.625201386694103
EOAD,SPOCK2,0.0610229910784299,0.0429810278531917
EOAD,KRT9,0.149298852472643,0.526645093099361
EOAD,TNR,-0.0632060711538708,0.0039008813373407
EOAD,LRRC4B,-0.0078052697187965,0.84084281088965
EOAD,CTSD,-0.0079512105096001,0.890379415555709
EOAD,CTSZ,-0.0706413368623691,0.0455214486602933
EOAD,CANT1,-0.0911932068998719,0.0001606740166091
EOAD,PCSK1N,-0.0676225908201473,0.0263407261207033
EOAD,GM2A,0.0371885400796032,0.245987886402579
EOAD,C9,-0.0799071625691049,0.262175559051414
EOAD,CALR,0.0225102909717207,0.408783859637187
EOAD,COL6A1,-0.0305153849888262,0.325606693024821
EOAD,CAMK2B,0.138583738288497,2.52771978281131e-08
EOAD,SPINK6,0.0122261877481656,0.862763243489828
EOAD,APOB,-0.0746291198996268,0.373950665073302
EOAD,AFM,-0.145495736406752,0.0544912429425627
EOAD,PTPRF,-0.0142183585814339,0.630488688491806
EOAD,LGALS3BP,-0.0422502803346682,0.107198805028732
EOAD,ECM1,-0.0904643281665716,0.0006126433504386
EOAD,SLITRK4,-0.118294027371083,0.0051307504106084
EOAD,PCSK2,-0.248447510021632,1.74792597258529e-10
EOAD,VSIG4,0.124759515490823,0.0015446253700559
EOAD,SUSD5,-0.0179678427360076,0.606359807563747
EOAD,B4GAT1,-0.0653521070989357,0.0018435970602165
EOAD,NEGR1,-0.071717102220366,0.0099700617994609
EOAD,PEBP4,-0.0873087783807541,0.0387953564799353
EOAD,GMFB,0.227740490066139,9.230906481328821e-09
EOAD,SCRG1,0.0494356840062399,0.0910124034183306
