group,name,log2FC,FDR
EOAD,NTM,-0.0318688572036853,0.847896652757284
EOAD,NECTIN1,-0.0714908271059907,0.21910902278805
EOAD,ALCAM,-0.0574546988387937,0.372577730187277
EOAD,APOC3,0.0011937969580671,0.996055463390651
EOAD,WFIKKN2,-0.0144586311611317,0.950738586780477
EOAD,TGFBI,0.0065294134309988,0.961421451947251
EOAD,DNER,-0.0488273987184955,0.603755859177648
EOAD,CDH2,-0.0402160607096171,0.75696531500427
EOAD,C1S,0.0280400149134632,0.767355284743501
EOAD,CHGB,-0.133081047857217,0.318679435582102
EOAD,ALDOC,0.0733464299862343,0.431802724215699
EOAD,LYNX1,-0.133282396306744,0.0269486703609802
EOAD,ICAM5,-0.0973873208338318,0.532475086526863
EOAD,HPX,0.0597581325319773,0.815306670907674
EOAD,LAMB1,-0.0341947405392599,0.605618988269304
EOAD,MOG,-0.0863419824257614,0.614858545593406
EOAD,STC2,-0.0269992673381493,0.772958708093611
EOAD,CHGA,-0.240764636267156,0.102133197535416
EOAD,HYOU1,-0.0208543624801901,0.837010134962638
EOAD,IGHG2,0.0974116304546245,0.753251227520894
EOAD,ITIH5,0.0177581568807813,0.686023558120614
EOAD,GPI,0.238128932227225,0.0061378509461827
EOAD,APCS,-0.133627793821267,0.728232450220274
EOAD,MST1,0.110823592712935,0.676797722259633
EOAD,GPR158,-0.0741052316192875,0.672785181603477
EOAD,HP,0.0914130172395955,0.844223419725829
EOAD,COL18A1,0.0179264692637815,0.860408351915256
EOAD,RTN4R,-0.0612658562519903,0.501920165956059
EOAD,GRIA4,0.0139245978804232,0.956947974723089
EOAD,MEGF8,-0.0336310681020985,0.807208224701585
EOAD,SERPIND1,-0.0393038730813249,0.787841246930905
EOAD,COCH,0.0087277361719393,0.962388372899407
EOAD,CBLN1,-0.028705419253576,0.899902514342173
EOAD,CD59,-0.0363459515638546,0.731482330790526
EOAD,KRT10,-0.034403696114191,0.945501353491768
EOAD,ATP6AP1,-0.0038586144154592,0.984886647659388
EOAD,SERPINI1,-0.0690219398869225,0.537403979787693
EOAD,TGFBR3,0.0246042447643391,0.693014589525319
EOAD,PTPRG,-0.0705484506352166,0.38336832397744
EOAD,CLSTN2,-0.0127557648997252,0.874260091066101
EOAD,ART3,0.0367496967929143,0.540725996085678
EOAD,KRT1,-0.104631369083169,0.841930606572199
EOAD,L1CAM,-0.0173396815231306,0.913956114640467
EOAD,NRXN2,-0.0682697291766416,0.571436089047302
EOAD,B2M,0.102918750955331,0.244506731440654
EOAD,C3,-0.0027023695530689,0.98875809471073
EOAD,APLP1,-0.112236754230936,0.254417362765949
EOAD,LUM,-0.0691174766160125,0.55037604622981
EOAD,BCAN,-0.0388284437124571,0.616302230204612
EOAD,CARTPT,-0.0923382682981879,0.471133265318516
EOAD,B3GNT2,-0.0488407045276755,0.188541949094696
EOAD,NBL1,-0.0999727396853818,0.22945346528818
EOAD,PKM,0.150963947844786,0.202428128963473
EOAD,RBP4,0.0022156878365113,0.98875809471073
EOAD,LRG1,0.26155007616412,0.207369960806259
EOAD,SOD1,-0.0317858778754951,0.844223419725829
EOAD,AGRN,-0.104478892416727,0.0332022096237741
EOAD,SPOCK3,-0.005766429665835,0.950738586780477
EOAD,COL1A1,-0.012387379296046,0.93378569784525
EOAD,COL6A3,-0.0142011917641977,0.886017107917283
EOAD,DDR1,-0.0513424812883958,0.45468269328023
EOAD,PTPRD,-0.0944249436871331,0.118335498403106
EOAD,GASK1B,-0.0890506233370587,0.355682558327977
EOAD,TPP1,0.0610578335888726,0.561561500007124
EOAD,VSTM2A,-0.160447500376551,0.361465759401385
EOAD,CLIC4,0.0437473446343456,0.658294777293181
EOAD,AEBP1,0.0514817826016259,0.582206857440196
EOAD,FGA,0.084723426751666,0.818120868974151
EOAD,HBB,-0.380402592193167,0.749455449334165
EOAD,SCG5,-0.086214619765692,0.423559094857182
EOAD,ZP2,-0.0478502845954877,0.869496295859452
EOAD,SLITRK1,-0.21940806118859,0.129747122082462
EOAD,CAMK2A,0.0427718606515354,0.874260091066101
EOAD,CTSL,0.0292661923445008,0.686023558120614
EOAD,KLK6,-0.0139060828658731,0.911077114170559
EOAD,PCOLCE,0.0142078466140078,0.895240948110283
EOAD,C16orf89,0.0244372394261267,0.81016338134132
EOAD,NRCAM,-0.122923278221473,0.310557758399918
EOAD,PLXDC2,-0.0273992768138318,0.889879428719869
EOAD,CACNA2D1,-0.185966658730135,0.141402002285184
EOAD,TAGLN,0.076163043310544,0.692927860226093
EOAD,PRNP,-0.0438472411959522,0.807841091495909
EOAD,C1RL,0.0279336808806253,0.85579716170121
EOAD,SERPINA7,0.0260933266328966,0.914611029272844
EOAD,C1QTNF3,0.0450786672784349,0.892139412028936
EOAD,CNTN2,-0.0395265748875501,0.755829928636136
EOAD,SERPINA1,0.102617822728844,0.547845869611087
EOAD,F5,0.0580793183780715,0.734870438740173
EOAD,SLC5A5,0.132869383426124,0.566959782000707
EOAD,NCAM1,-0.070019018486571,0.304072766424668
EOAD,AJAP1,-0.0784637610237674,0.634526508506334
EOAD,PTPRS,-0.0683807849940937,0.204721892840001
EOAD,RARRES2,0.0719102064232478,0.665289438576188
EOAD,LAMC1,-0.0111143791066097,0.887210850984517
EOAD,APOA2,0.0291737850889439,0.951716356847535
EOAD,A1BG,0.0788266975254429,0.755099579431769
EOAD,MASP1,0.0091276827451455,0.953138706354856
EOAD,OAF,-0.0388869734593713,0.695363257548687
EOAD,DPP6,0.0037933364003249,0.971677779483227
EOAD,NID2,-0.0048308530653483,0.962295276245956
EOAD,CPVL,0.0395239585870697,0.826468906343065
EOAD,SERPINC1,0.09359490061934,0.612310294034692
EOAD,CHL1,-0.117881205103095,0.348547779966164
EOAD,CELSR2,-0.138451469203226,0.344310068012265
EOAD,FGB,0.107608245835281,0.733058446674791
EOAD,BTD,-0.0617867833979742,0.387417217433588
EOAD,PI16,0.0210706739040619,0.919518303798976
EOAD,CPQ,-0.0032125027600736,0.981330494488705
EOAD,GFRA2,-0.162502438230707,0.118335498403106
EOAD,SHISA5,-0.0101937867374644,0.944398151566469
EOAD,PGK1,0.153104508683589,0.0072968866178875
EOAD,SPP1,0.111780789689488,0.235379340085277
EOAD,VCAN,-0.0053851506338174,0.958042182763171
EOAD,ITM2B,0.0511214164766984,0.483684495282435
EOAD,PCDH8,-0.112746275961062,0.185724449319703
EOAD,ENO2,0.159739006330304,0.102133197535416
EOAD,CTSA,0.0206760043182074,0.869496295859452
EOAD,SEZ6L,-0.117318979276579,0.397723822993941
EOAD,POMGNT1,-0.0407870330861536,0.663054715917896
EOAD,CTSF,0.0024512239445091,0.971677779483227
EOAD,AZGP1,0.020607683330317,0.939062217609893
EOAD,ECRG4,0.160959330961369,0.444176729623425
EOAD,SELENOP,0.0588717405772711,0.553349008208824
EOAD,SIAE,0.003099211183257,0.986437967023354
EOAD,GSN,0.0300709339413872,0.75671983673838
EOAD,RNASE4,0.0537277902175382,0.574084572806027
EOAD,C2,0.0151073630399442,0.948934440569319
EOAD,RNASE1,0.0160123814888722,0.895715022283225
EOAD,CDH13,-0.135660492918394,0.374536251439665
EOAD,A2M,-0.0270676520153404,0.703026346441907
EOAD,PODXL2,-0.0315237348581796,0.795616603168889
EOAD,COL1A2,0.0165923698156362,0.903498153486583
EOAD,GOT1,0.059253187635847,0.733058446674791
EOAD,SCG3,-0.146032367217195,0.301045282781758
EOAD,PEBP1,0.104496329897817,0.198775908272213
EOAD,MAN1B1,0.0226675780568441,0.734870438740173
EOAD,RELN,-0.0479011548875345,0.745417742763583
EOAD,PPIC,0.122972051098051,0.118335498403106
EOAD,CDH6,-0.097331264912374,0.0357959900471357
EOAD,SEZ6,0.0151033946884142,0.934477758990474
EOAD,GOLM1,-0.0247466752432384,0.75437608759639
EOAD,APP,-0.0266002394343021,0.892139412028936
EOAD,ACTB,0.107846904511541,0.301045282781758
EOAD,LDHB,0.0460072748396855,0.621236578612534
EOAD,EFEMP1,0.0274575527707813,0.691559647170065
EOAD,PLD3,0.0445262825886633,0.760259000579208
EOAD,C8B,0.0678888247699561,0.760382992712622
EOAD,GPX3,-0.0280397381090112,0.769238088876775
EOAD,CBLN3,-0.0269754066429941,0.899902514342173
EOAD,LTBP2,0.0414638101557608,0.75818497356157
EOAD,IGFBP5,0.0103062671188863,0.950738586780477
EOAD,OPCML,-0.122955105162451,0.259425800703464
EOAD,FSTL1,-0.0098892303316276,0.950738586780477
EOAD,EPHA4,-0.105152844028364,0.37586251687745
EOAD,IGLON5,-0.0484329041888071,0.423831247120929
EOAD,ROBO1,-0.0487380907389945,0.453316096460339
EOAD,CA1,-0.310640121089869,0.653277584230824
EOAD,GAPDH,0.105047162128358,0.693469640362682
EOAD,BASP1,0.0777375640710701,0.594451260479745
EOAD,THY1,-0.231664571502832,0.118335498403106
EOAD,LTBP1,0.0051417239994506,0.962388372899407
EOAD,HSPA5,-0.0063280896285407,0.943182763244111
EOAD,TGOLN2,-0.0356755881210183,0.785199523008921
EOAD,PRRT3,-0.12937951407939,0.163251413544451
EOAD,ANG,0.103670011058938,0.483684495282435
EOAD,PLG,0.0204605955498532,0.950738586780477
EOAD,BPNT2,-0.0437528933481761,0.736933222468031
EOAD,MAN1A1,-0.0400320559401635,0.530327069982999
EOAD,ISLR,-0.0523884816906637,0.120335063089976
EOAD,SERPINA6,-0.0025801852602375,0.98875809471073
EOAD,HRG,-0.0160823233263762,0.956951670536362
EOAD,F2,0.0247207691230425,0.931189393295502
EOAD,APOC1,-0.0604793692850497,0.901956584847963
EOAD,PAM,-0.152285253639561,0.118335498403106
EOAD,SIRPA,-0.0317166102402112,0.906921217093772
EOAD,PFN1,0.134600012923524,0.146929615248434
EOAD,SEMA4B,0.0091073469834567,0.913956114640467
EOAD,PTPRN2,-0.19951690879117,0.0191399143933106
EOAD,SHISA6,-0.0016836753605858,0.98875809471073
EOAD,AGT,0.0071289494556789,0.961597611131642
EOAD,CLSTN1,-0.0323658873689076,0.833568357909508
EOAD,QDPR,0.0340002064060147,0.815306670907674
EOAD,FRZB,0.111704462485349,0.384766307814147
EOAD,CALM1,0.126219857450592,0.235102275267595
EOAD,SEMA7A,-0.0509911674892383,0.696481208972954
EOAD,IGF2,-0.0061959029910504,0.971677779483227
EOAD,MMRN2,-0.140452716702627,0.029057934737916
EOAD,FUCA2,0.0893387830667568,0.810152738904297
EOAD,HTRA1,0.0603258374739183,0.355682558327977
EOAD,TMEM132A,-0.0351395187879719,0.810152738904297
EOAD,LYZ,0.139319698222426,0.489545239876069
EOAD,KNG1,0.0477742554806061,0.862669713504978
EOAD,MCFD2,0.0189911028301681,0.846104039211885
EOAD,PPIA,0.204375443801523,0.0052469708759727
EOAD,CALB1,0.0561359712224228,0.737281767262178
EOAD,GPR37,-0.124408572966934,0.104683973292885
EOAD,SHISA7,-0.0900261061368605,0.266916213440952
EOAD,MAPT,0.435477809017046,0.0108856164161231
EOAD,ATP6AP2,0.131928310422128,0.522043131110112
EOAD,C7,0.094088164753934,0.310557758399918
EOAD,CANX,-0.0213750814239036,0.85781946938827
EOAD,VGF,-0.349057203422931,0.0338824016914551
EOAD,ENPP2,0.0729813208143059,0.594451260479745
EOAD,MGP,0.0377479127972424,0.869496295859452
EOAD,MRC1,0.0120320035037089,0.924086343887505
EOAD,SERPINA5,0.0215607939252169,0.927990474263451
EOAD,IGKV4-1,0.0368704188277602,0.903498153486583
EOAD,LDHA,0.102682160051116,0.374536251439665
EOAD,PRCP,0.0363290889033702,0.663672683731466
EOAD,FRRS1L,-0.157250259915526,0.118335498403106
EOAD,F12,0.0152253729907688,0.962388372899407
EOAD,TPI1,0.0627893926011185,0.682197372682378
EOAD,FGG,0.114811571406381,0.701725746800613
EOAD,OGN,0.0339176301892546,0.85579716170121
EOAD,LCAT,0.0081188979386661,0.970603174847804
EOAD,LINGO1,-0.110781480693334,0.37586251687745
EOAD,MEGF9,-0.0679523312235217,0.244506731440654
EOAD,CSF1,0.0346536063353459,0.582017947117413
EOAD,SEMA3G,-0.0364481807598744,0.720546245582375
EOAD,DKK3,-0.082498519907665,0.416677417760279
EOAD,NCAM2,-0.0552293480182749,0.431802724215699
EOAD,NPTX2,-0.363281206742088,0.0714966675093033
EOAD,SPOCK1,0.047027735527887,0.663709939186088
EOAD,TF,-0.0744491750296663,0.422764149888305
EOAD,QSOX2,-0.0405500769947647,0.809873366191725
EOAD,PIK3IP1,-0.0621624856199851,0.362008206666693
EOAD,SMOC1,0.29403014310098,0.0025653786015081
EOAD,LMAN2,-0.0257664137935151,0.768246100697994
EOAD,CLSTN3,-0.0564687904930849,0.587066746723622
EOAD,NEO1,-0.0606765647698137,0.340875436037032
EOAD,IGFBP4,-0.0150799157644012,0.887210850984517
EOAD,PRKCSH,-0.0610749186575951,0.431802724215699
EOAD,BCHE,0.0453272038494021,0.565418082353509
EOAD,SPINT2,-0.0573166323868748,0.554558773642361
EOAD,TWSG1,0.0173019660895812,0.847896652757284
EOAD,HEXB,0.0092391446666493,0.936633999509366
EOAD,SULF2,-0.0150467056374982,0.904839131989376
EOAD,FETUB,0.0126436907561866,0.963814581891884
EOAD,MMP2,-0.0437951604170237,0.55037604622981
EOAD,MFGE8,-0.0619102214714797,0.638175895584543
EOAD,SLC39A10,-0.175455915314415,0.0298566655894067
EOAD,KLKB1,-0.0259041890558987,0.934928919459408
EOAD,FGFR2,-0.0695393587681497,0.235102275267595
EOAD,PTPRZ1,0.0176944021225735,0.860397936476489
EOAD,GNPTG,0.0034416879390532,0.962295276245956
EOAD,DYNLL2,0.0842418682230722,0.301045282781758
EOAD,SDF4,0.0084713019807172,0.911593708538667
EOAD,PTPRN,-0.186818520213521,0.188541949094696
EOAD,VSTM2B,-0.135673221203538,0.259373713612477
EOAD,PRDX1,0.0608954826753661,0.431802724215699
EOAD,APOA4,-0.008877326612469,0.973560124580091
EOAD,FBLN1,0.0479519037719345,0.431802724215699
EOAD,CADM3,0.0210695162497501,0.85579716170121
EOAD,SERPING1,0.0423962214152511,0.76122642213774
EOAD,APOE,0.0218636132597906,0.967186861211538
EOAD,SOD2,0.0547435314328953,0.688731603465783
EOAD,PENK,0.0482830648497941,0.776818832733597
EOAD,CST3,0.00299768291951,0.985766928710388
EOAD,CFD,0.0131052885114328,0.951345404345541
EOAD,CADM4,-0.0548202053741449,0.310557758399918
EOAD,FN1,-0.0041410188536072,0.956951670536362
EOAD,COLEC12,0.009407297506556,0.956951670536362
EOAD,CFH,0.0067080609331992,0.966416491775529
EOAD,CNTN1,-0.0116107767811992,0.906983205621088
EOAD,ORM1,0.242879401923769,0.244506731440654
EOAD,NPY,-0.136140767942837,0.301045282781758
EOAD,ECM2,0.0677869326056329,0.431802724215699
EOAD,CD14,0.0271319775077246,0.855454766943633
EOAD,ENDOD1,-0.0596112064364603,0.26918647395453
EOAD,APOA1,-0.0201958986141417,0.950738586780477
EOAD,OLFM1,-0.0421910008938066,0.386672515078846
EOAD,FGFR1,-0.0218420857598988,0.879264362213757
EOAD,HABP2,0.0136482103716916,0.962295276245956
EOAD,PTGDS,-0.020898071971,0.824346276735011
EOAD,GLDN,-0.0066888419727321,0.971677779483227
EOAD,GOLIM4,-0.0348083597491483,0.667025352230538
EOAD,SOD3,0.127882182477367,0.465731749344064
EOAD,SERPINF1,0.0217624484927497,0.865843448714377
EOAD,C8A,0.0501279116970703,0.837010134962638
EOAD,RNASE2,-0.0595550310376938,0.810152738904297
EOAD,ITIH1,-0.0251551913697498,0.938363747344024
EOAD,TIMP2,0.037498977125632,0.737281767262178
EOAD,SORCS2,-0.0298318481767641,0.846104039211885
EOAD,ORM2,0.066707902932501,0.869601052991737
EOAD,CD163,0.0190598708702571,0.907671099996176
EOAD,CADM2,-0.106346078479374,0.244506731440654
EOAD,SORCS3,-0.0700579124547782,0.309566504914443
EOAD,TALDO1,0.0017142461704906,0.98875809471073
EOAD,OMD,0.0272404258712609,0.816571672329958
EOAD,ENO1,0.226827524329008,0.0087309464450864
EOAD,NRXN1,-0.0177594349096029,0.92463670115763
EOAD,SERPINA3,0.0988399750871913,0.524996500858274
EOAD,FCGBP,0.12869414707742,0.621236578612534
EOAD,MAN2A2,-0.0975383754830024,0.254417362765949
EOAD,RNASE6,0.147869649862657,0.0332022096237741
EOAD,MARCKS,0.0502227763422401,0.344310068012265
EOAD,ST6GAL2,-0.0533135576965928,0.616845590606916
EOAD,NID1,0.0292234474366474,0.589576013139084
EOAD,COTL1,0.0943135972920772,0.137839385212555
EOAD,TXN,0.0365102473747821,0.761322234037755
EOAD,CUTA,-0.0356247155590184,0.705353215918361
EOAD,NPTXR,-0.265783077789433,0.134125949864646
EOAD,MDH1,0.187958125474037,0.0330395214508603
EOAD,C8G,0.025072243185264,0.926889346605033
EOAD,PRG4,-0.0066365490922134,0.986437967023354
EOAD,ARMH4,-0.0351188873374863,0.816571672329958
EOAD,GOT2,0.116741329259044,0.423098887323491
EOAD,PPIB,0.058725768224965,0.470514205943682
EOAD,QSOX1,-0.0366638979053283,0.483684495282435
EOAD,APOM,-0.102103745097115,0.701725746800613
EOAD,FBLN2,0.0100278738067476,0.938200858546874
EOAD,LY6H,-0.257059681155061,0.0801523236749012
EOAD,WFDC2,-0.11988201179136,0.0344888154525495
EOAD,GPR37L1,-0.0993925714174266,0.499945644717124
EOAD,TNXB,-0.0664039801279749,0.420884427525862
EOAD,APOH,-0.039595720565791,0.893951486415057
EOAD,SERPINA4,-0.036005250527533,0.901956584847963
EOAD,NPC2,0.10763635647284,0.21370618047772
EOAD,ADGRB1,-0.0770235496439417,0.576502836738382
EOAD,IGKV3-20,-0.0123834743463836,0.962388372899407
EOAD,ITIH4,0.045310651507982,0.874465875351009
EOAD,BGLAP,0.0844966340130608,0.530327069982999
EOAD,RTN4RL2,-0.198532998227899,0.203342507330514
EOAD,DAG1,0.005997633038356,0.93561625455688
EOAD,CGREF1,-0.104810619730956,0.254417362765949
EOAD,DIPK1C,-0.0476824639763505,0.665016844451297
EOAD,CFHR1,0.244370096894327,0.175981136514361
EOAD,CLU,0.0490700572406787,0.543678749760353
EOAD,FSTL4,-0.0414942466165346,0.795194295893352
EOAD,NTRK2,-0.0676090519261116,0.275389845412709
EOAD,NXPH4,-0.0403231019180629,0.858427129041415
EOAD,ADAM22,-0.0333191570448568,0.777065947444536
EOAD,CCN3,0.0882227568544875,0.309566504914443
EOAD,CNTN4,-0.0442580854483526,0.648987618168164
EOAD,SPOCK2,0.0755940890645254,0.454344181888928
EOAD,KRT9,-0.0222168531981691,0.967887738376426
EOAD,TNR,-0.0283076809597406,0.665284662066196
EOAD,LRRC4B,-0.0065372166036931,0.962295276245956
EOAD,CTSD,0.0970367608672906,0.458734955936942
EOAD,CTSZ,0.0524273035970892,0.491463244514958
EOAD,CANT1,-0.0475450355278557,0.301045282781758
EOAD,PCSK1N,-0.108780183832035,0.244506731440654
EOAD,GM2A,-0.0100113937473157,0.943182763244111
EOAD,C9,0.12172942327531,0.520767461652494
EOAD,CALR,-0.0203350437070026,0.85579716170121
EOAD,COL6A1,0.054352755809184,0.431802724215699
EOAD,CAMK2B,0.0623327732309211,0.545851900021433
EOAD,SPINK6,0.101561524326731,0.564626370616619
EOAD,APOB,-0.0475239894187568,0.892139412028936
EOAD,AFM,-0.152871680903779,0.474069019596649
EOAD,PTPRF,-0.103380176625504,0.139609684152296
EOAD,LGALS3BP,0.0344161425644152,0.833794138303783
EOAD,ECM1,-0.0871234288512678,0.306640816903246
EOAD,SLITRK4,-0.0446370512223078,0.756380345546443
EOAD,PCSK2,-0.202758317258692,0.0731936216905425
EOAD,VSIG4,0.110853239266508,0.21370618047772
EOAD,SUSD5,-0.0549094595980947,0.465731749344064
EOAD,B4GAT1,-0.0715182262641361,0.474069019596649
EOAD,NEGR1,-0.0812876580299679,0.435495032948746
EOAD,PEBP4,-0.160742718120203,0.423098887323491
EOAD,GMFB,0.0736628222229347,0.501837111567396
EOAD,SCRG1,0.0010410016071114,0.992992105866995
EOAD,NUCB1,0.0115397980754769,0.92160018623778
EOAD,A4GALT,-0.0179210763777817,0.92160018623778
EOAD,ABCA2,-0.0237951895956922,0.887210850984517
EOAD,ABHD14B,-0.0996980586000973,0.501920165956059
EOAD,ABI3BP,-0.0562947249482133,0.642443014742633
EOAD,ACE,-0.0038953364444938,0.976844193413718
EOAD,ACP2,0.0514505719814763,0.501920165956059
EOAD,ACYP1,0.0519613933395696,0.647185320451528
EOAD,ADA2,0.162479332775489,0.127418023791322
EOAD,ADAM10,0.0076636871019875,0.936548273129989
EOAD,ADAM11,-0.0059162923986371,0.962295276245956
EOAD,ADAM15,0.0188044316684993,0.903498153486583
